,Unnamed: 0,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3963,5070,CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,Home Office,United States,New York City,Michigan,Central,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,3.0,0.0,17.253
3964,5071,CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,Home Office,United States,Trenton,Michigan,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,6.0,0.0,22.6296
3965,5073,CA-2015-145485,2015-11-05,2015-11-05,Same Day,JM-16195,Consumer,United States,San Francisco,California,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,62.8,3.0,0.0,8.532
3966,5074,CA-2017-151071,2017-04-25,2017-04-29,Second Class,MB-18085,Consumer,United States,Los Angeles,California,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2.0,0.2,4.5188
3967,5076,CA-2014-134572,2014-04-20,2014-04-22,Second Class,SV-20365,Consumer,United States,Houston,Texas,Central,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5.0,0.2,5.605
3968,5078,CA-2017-143217,2017-11-11,2017-11-17,Standard Class,CG-12040,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,18.24,3.0,0.0,8.5728
3969,5079,US-2017-133312,2017-11-25,2017-11-29,Standard Class,BD-11500,Consumer,United States,San Francisco,California,West,Unknown_Product ID,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3.0,0.15,-29.6058
3970,5080,US-2017-133312,2017-11-25,2017-11-29,Standard Class,BD-11500,Consumer,United States,San Francisco,California,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.48,1.0,0.0,2.8296
3971,5081,US-2015-137533,2015-12-18,2015-12-18,Same Day,JK-15640,Home Office,United States,Cleveland,Ohio,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,20.736,4.0,0.2,7.2576
3972,5082,CA-2016-155138,2016-09-08,2016-09-12,Standard Class,JM-15580,Consumer,United States,Monroe,North Carolina,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,4.0,0.2,8.3524
3973,5083,CA-2016-155138,2016-09-08,2016-09-12,Standard Class,JM-15580,Consumer,United States,Monroe,North Carolina,South,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,64.704,3.0,0.2,23.4552
3974,5084,CA-2016-108350,2016-06-06,2016-06-09,Second Class,SC-20230,Corporate,United States,Lowell,Massachusetts,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,105.52,4.0,0.0,48.5392
3975,5085,CA-2015-144302,2015-06-19,2015-06-23,Standard Class,ME-17320,Home Office,United States,Dallas,Texas,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",5.792,2.0,0.8,-9.5568
3976,5087,CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.312,1.0,0.2,-1.289
3977,5088,CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,Corporate,United States,Philadelphia,Pennsylvania,East,Unknown_Product ID,Office Supplies,Binders,Avery Round Ring Poly Binders,2.556,3.0,0.7,-1.7892
3978,5089,CA-2017-132738,2017-08-04,2017-08-07,First Class,HM-14860,Corporate,United States,Loveland,Colorado,West,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2.0,0.2,2.8884
3979,5090,CA-2017-132738,2017-08-04,2017-08-07,First Class,Unknown_Customer ID,Corporate,United States,Loveland,Colorado,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,1.0,0.2,3.1842
3980,5091,CA-2017-156720,2017-12-30,2018-01-03,Standard Class,JM-15580,Consumer,United States,Loveland,Colorado,West,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,3.024,3.0,0.2,-0.6048
3981,5092,CA-2015-119102,2015-05-23,2015-05-27,Standard Class,KH-16690,Corporate,United States,Woonsocket,Rhode Island,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3.0,0.0,13.8915
3982,5093,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.016,4.0,0.8,-31.536
3983,5095,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,4.0,0.2,-7.008
3984,5096,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.776,3.0,0.6,-4.8492
3985,5097,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,2.0,0.8,-8.05
3986,5098,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10002485,Office Supplies,Binders,Rogers Deluxe File Chest,35.168,2.0,0.2,-8.3524
3987,5099,CA-2015-141936,2015-08-07,2015-08-12,Standard Class,PN-18775,Home Office,United States,Bakersfield,California,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.152,3.0,0.2,6.4638
3988,5100,CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2.0,0.2,0.3336
3989,5101,CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,Consumer,United States,Dallas,Texas,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5.184,1.0,0.2,1.8792
3990,5102,CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,Consumer,United States,Dallas,Texas,Central,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552,3.0,0.2,5.4432
3991,5103,CA-2015-167374,2015-03-26,2015-03-30,Second Class,GM-14500,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,40.032,6.0,0.2,12.51
3992,5104,CA-2015-167374,2015-03-26,2015-03-30,Standard Class,GM-14500,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",16.776,3.0,0.2,5.0328
3993,5105,CA-2014-116568,2014-12-14,2014-12-20,Standard Class,BM-11785,Consumer,United States,Deltona,Florida,South,FUR-CH-10002439,Office Supplies,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186.304,4.0,0.2,13.9728
3994,5106,CA-2015-147102,2015-09-19,2015-09-26,Standard Class,NH-18610,Corporate,United States,Columbus,Georgia,South,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,66.36,4.0,0.0,23.226
3995,5107,CA-2017-132213,2017-04-25,2017-04-26,First Class,PN-18775,Home Office,United States,Nashville,Tennessee,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,42.048,9.0,0.2,5.256
3996,5108,CA-2017-132213,2017-04-25,2017-04-26,First Class,PN-18775,Home Office,United States,Nashville,Tennessee,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,67.92,5.0,0.2,6.792
3997,5109,CA-2014-138450,2014-10-18,2014-10-22,Standard Class,EH-13765,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6.0,0.2,19.692
3998,5110,CA-2014-138450,2014-10-18,2014-10-22,Standard Class,EH-13765,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",186.912,6.0,0.2,-35.046
3999,5111,CA-2014-138450,2014-10-18,2014-10-22,Standard Class,EH-13765,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",10.048,4.0,0.2,3.14
4000,5112,CA-2015-153073,2015-11-13,2015-11-13,Same Day,HA-14905,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imأ ge Series Desk Accessories, Clear",17.496,9.0,0.6,-7.4358
4001,5113,CA-2016-147970,2016-01-31,2016-02-02,Second Class,Unknown_Customer ID,Consumer,United States,Dallas,Texas,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,3.0,0.2,5.4432
4002,5114,CA-2016-150658,2016-11-17,2016-11-22,Standard Class,MS-17365,Consumer,United States,Carlsbad,California,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3.0,0.2,3.3675
4003,5115,CA-2017-125640,2017-07-25,2017-07-29,Standard Class,DD-13570,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004178,Office Supplies,Binders,Avery 491,3.304,1.0,0.2,1.0738
4004,5116,CA-2017-154137,2017-11-11,2017-11-17,Standard Class,MT-17815,Consumer,United States,New York City,New York,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,35.48,1.0,0.0,0.0
4005,5117,CA-2015-127173,2015-09-26,2015-10-03,Standard Class,GM-14500,Consumer,United States,Oceanside,New York,East,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",34.44,3.0,0.0,8.532
4006,5119,CA-2015-127173,2015-09-26,2015-10-03,Standard Class,GM-14500,Consumer,United States,Oceanside,New York,East,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,79.056,9.0,0.2,28.6578
4007,5120,CA-2014-149538,2014-04-04,2014-04-08,Standard Class,KB-16585,Corporate,United States,Lafayette,Louisiana,South,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,232.55,5.0,0.0,9.302
4008,5121,CA-2014-149538,2014-04-04,2014-04-08,Standard Class,KB-16585,Corporate,United States,Lafayette,California,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2.0,0.0,8.532
4009,5122,CA-2014-149538,2014-04-04,2014-04-08,Standard Class,KB-16585,Corporate,United States,Lafayette,Louisiana,South,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44,3.0,0.0,9.3312
4010,5123,CA-2014-149538,2014-04-04,2014-04-08,Standard Class,Unknown_Customer ID,Corporate,United States,Lafayette,Louisiana,South,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,2.0,0.0,6.3504
4011,5125,CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,Consumer,United States,New York City,New York,East,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,68.46,7.0,0.0,31.4916
4012,5128,CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,Consumer,United States,New York City,New York,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,16.99,1.0,0.0,4.4174
4013,5130,CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,Consumer,United States,New York City,New York,East,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,44.82,9.0,0.0,21.0654
4015,5132,CA-2015-123330,2015-06-21,2015-06-27,Standard Class,EP-13915,Consumer,United States,New York City,Florida,South,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,107.976,3.0,0.2,37.7916
4016,5133,CA-2017-155607,2017-11-26,2017-11-30,Standard Class,FG-14260,Home Office,United States,New York City,New York,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,58.73,3.0,0.0,14.6825
4017,5134,CA-2017-155607,2017-11-26,2017-11-30,Standard Class,FG-14260,Home Office,United States,New York City,New York,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,93.344,4.0,0.2,32.6704
4018,5135,CA-2016-151323,2016-06-26,2016-10-28,Standard Class,AB-10255,Home Office,United States,Seattle,Washington,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,5.0,0.0,8.184
4019,5136,CA-2015-146696,2015-12-14,2015-12-19,Standard Class,RD-19480,Consumer,United States,San Diego,California,West,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,8.096,2.0,0.2,2.7324
4020,5137,CA-2016-128972,2016-11-13,2016-11-17,Standard Class,TS-21430,Corporate,United States,Oklahoma City,Oklahoma,Central,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,4.0,0.0,13.0548
4021,5138,CA-2017-128335,2017-09-29,2017-10-05,Standard Class,JA-15970,Consumer,United States,Mount Vernon,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,23.34,3.0,0.0,10.9698
4022,5139,CA-2017-128335,2017-09-29,2017-10-05,Standard Class,JA-15970,Consumer,United States,Mount Vernon,New York,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,5.0,0.0,24.2285
4023,5140,CA-2015-154886,2015-11-08,2015-11-12,Standard Class,SW-20455,Consumer,United States,San Francisco,California,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,119.9,2.0,0.0,43.164
4024,5142,CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,Consumer,United States,New York City,New York,East,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,63.84,8.0,0.0,18.5136
4025,5143,CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,Consumer,United States,New York City,New York,East,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1.0,0.2,1.1225
4026,5144,CA-2017-161333,2017-02-02,2017-02-07,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,West,Unknown_Product ID,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2.0,0.0,29.3284
4027,5145,CA-2017-161333,2017-02-02,2017-02-07,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4.0,0.0,38.9312
4028,5146,CA-2017-161333,2017-02-02,2017-02-07,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4.0,0.2,16.38
4029,5147,CA-2017-128734,2017-12-24,2017-12-31,Standard Class,JL-15175,Home Office,United States,Chandler,Arizona,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.544,4.0,0.2,1.9224
4030,5150,CA-2017-125101,2017-03-06,2017-03-10,Second Class,SH-19975,Corporate,United States,San Francisco,California,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",67.78,2.0,0.0,16.945
4031,5151,CA-2017-169929,2017-09-25,2017-09-28,First Class,LS-17200,Corporate,United States,New York City,Montana,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,39.9,5.0,0.0,10.374
4032,5152,US-2014-121566,2014-06-30,2014-07-06,Standard Class,CS-11860,Consumer,United States,New York City,New York,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1.0,0.2,0.84
4033,5153,US-2014-121566,2014-06-30,2014-07-06,Standard Class,CS-11860,Consumer,United States,New York City,New York,East,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",6.6,3.0,0.0,2.904
4034,5154,US-2015-124219,2015-08-07,2015-08-08,First Class,KW-16570,Consumer,United States,Kirkwood,Missouri,Central,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",28.4,4.0,0.0,13.064
4035,5155,US-2015-124219,2015-08-07,2015-08-08,First Class,KW-16570,Consumer,United States,Kirkwood,Missouri,Central,FUR-FU-10000305,Furniture,Binders,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",212.94,3.0,0.0,34.0704
4036,5158,CA-2017-163006,2017-06-30,2017-07-04,Second Class,GH-14410,Home Office,United States,Chicago,Illinois,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",14.224,2.0,0.6,-10.3124
4037,5159,CA-2015-156146,2015-10-26,2015-10-30,Second Class,AG-10495,Corporate,United States,Peoria,Arizona,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2.0,0.2,9.2386
4038,5160,CA-2015-156146,2015-10-26,2015-10-30,Second Class,AG-10495,Corporate,United States,Peoria,Arizona,West,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,68.72,2.0,0.2,-14.603
4039,5162,CA-2016-115378,2016-11-18,2016-11-23,Second Class,AJ-10945,Consumer,United States,Taylor,Michigan,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2.0,0.0,33.2156
4040,5163,CA-2015-161627,2015-07-06,2015-07-11,Standard Class,SJ-20215,Consumer,United States,Pasadena,California,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3.0,0.2,-17.0352
4041,5164,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Consumer,United States,Midland,Michigan,Central,Unknown_Product ID,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9,2.0,0.0,1.521
4042,5165,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Consumer,United States,Midland,Michigan,Central,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,12.84,3.0,0.0,5.778
4043,5166,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Consumer,United States,Midland,Michigan,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),15.84,3.0,0.0,7.128
4044,5168,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Consumer,United States,Midland,Michigan,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,62.94,3.0,0.0,11.9586
4045,5173,CA-2015-107741,2015-03-08,2015-03-10,First Class,FC-14335,Corporate,United States,Pueblo,Colorado,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.408,1.0,0.2,0.8946
4046,5174,CA-2017-106432,2017-10-19,2017-10-24,Standard Class,CA-12265,Consumer,United States,Waco,Texas,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",2.072,2.0,0.8,-3.5224
4047,5176,CA-2016-148908,2016-11-05,2016-11-08,First Class,JH-15985,Consumer,United States,San Francisco,California,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,53.248,2.0,0.2,19.968
4048,5177,CA-2016-123015,2016-12-26,2016-12-30,Standard Class,AJ-10795,Corporate,United States,New York City,New York,East,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,4.992,3.0,0.2,1.6848
4049,5178,US-2015-120502,2015-04-13,2015-04-19,Standard Class,BT-11395,Corporate,United States,Los Angeles,California,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,2.0,0.0,15.8256
4050,5179,US-2015-120502,2015-04-13,2015-04-19,Standard Class,BT-11395,Corporate,United States,Los Angeles,California,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,258.576,2.0,0.2,19.3932
4051,5180,US-2015-120502,2015-04-13,2015-04-19,Standard Class,BT-11395,Corporate,United States,Los Angeles,California,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,2.0,0.0,29.5776
4052,5181,CA-2017-108749,2017-09-12,2017-09-15,First Class,DJ-13510,Corporate,United States,Woonsocket,Rhode Island,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,45.36,7.0,0.0,21.7728
4053,5182,CA-2017-108749,2017-09-12,2017-09-15,First Class,DJ-13510,Corporate,United States,New York City,Rhode Island,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,45.78,3.0,0.0,22.89
